run_name,model,data_setting,preprocess_profile,affine_setting,bootstrap_copies_per_original,parameters,device,epochs,best_epoch,best_val_acc,best_val_loss,final_train_acc,final_val_acc,generalization_gap,train_samples,original_train_images,val_samples,training_seconds,seconds_per_epoch,checkpoint,training_log
deotte_cnn_centered_mild_bootstrap,deotte_cnn,centered_mild_bootstrap,centered,mild,1,416362,cuda,8,6,0.999412,0.003308,0.997745,0.999412,-0.001667,30600,15300,1700,235.512747,29.439093,C:\Users\kordi\Desktop\Uni\courses-y3\Image and video processing\project\Project-Groups-40-\experiments\runs\deotte_cnn_centered_mild_bootstrap\best.pt,C:\Users\kordi\Desktop\Uni\courses-y3\Image and video processing\project\Project-Groups-40-\experiments\runs\deotte_cnn_centered_mild_bootstrap\training_log.csv
